 height   mass  gender
 176.74  97.33   Male 
 186.35  98.27   Male 
 186.69  101.32  Male 
 176.30  84.85   Male 
 182.34  100.55  Male 
 171.70  76.57   Male 
 171.88  81.26   Male 
 174.22  82.58   Male 
 181.24  94.48   Male 
 172.56  94.19   Male 
 171.29  78.56   Male 
 177.79  96.17   Male 
 174.03  85.22   Male 
 169.40  71.99   Male 
 173.94  84.25   Male 
 187.93  90.97   Male 
 186.27  101.07  Male 
 184.30  94.63   Male 
 171.89  87.79   Male 
 177.64  92.60   Male 
 165.93  73.95   Male 
 173.14  89.42   Male 
 175.93  93.76   Male 
 177.88  89.66   Male 
 175.33  79.13   Male 
 175.62  79.74   Male 
 169.63  80.10   Male 
 176.41  88.35   Male 
 181.50  95.09   Male 
 178.69  85.18   Male 
 183.10  99.45   Male 
 175.90  79.93   Male 
 169.42  74.39   Male 
 172.91  80.26   Male 
 161.07  70.81   Male 
 171.27  80.32   Male 
 179.09  86.78   Male 
 174.41  83.57   Male 
 170.50  77.12   Male 
 176.57  79.01   Male 
 152.24  64.15   Male 
 172.78  72.60   Male 
 171.77  87.88   Male 
 176.96  98.29   Male 
 171.07  85.98   Male 
 170.79  82.39   Male 
 181.30  93.37   Male 
 174.50  84.72   Male 
 161.03  68.99   Male 
 183.44  89.97   Male 
 177.63  84.26   Male 
 163.80  75.60   Male 
 181.82  87.40   Male 
 177.07  91.23   Male 
 177.72  85.61   Male 
 183.53  85.08   Male 
 182.36  92.64   Male 
 170.09  86.34   Male 
 173.40  89.27   Male 
 170.27  79.57   Male 
 166.98  80.77   Male 
 175.57  81.19   Male 
 180.75  92.19   Male 
 173.25  79.06   Male 
 176.46  93.76   Male 
 173.09  82.21   Male 
 161.19  75.17   Male 
 171.48  79.86   Male 
 167.48  72.78   Male 
 182.61  92.16   Male 
 164.60  75.10   Male 
 182.19  92.35   Male 
 166.89  78.48   Male 
 185.06  97.99   Male 
 178.37  84.33   Male 
 166.53  73.71   Male 
 171.44  81.08   Male 
 164.65  75.64   Male 
 176.78  78.88   Male 
 171.89  82.55   Male 
 182.64  96.54   Male 
 168.79  79.33   Male 
 172.99  84.62   Male 
 165.30  74.97   Male 
 185.60  93.78   Male 
 169.31  78.43   Male 
 170.01  83.03   Male 
 176.82  83.54   Male 
 175.53  83.18   Male 
 166.33  79.15   Male 
 164.39  68.31   Male 
 175.34  83.38   Male 
 159.89  69.87   Male 
 172.73  84.52   Male 
 171.51  81.66   Male 
 165.59  70.88   Male 
 177.22  76.98   Male 
 190.20  107.19  Male 
 171.89  77.01   Male 
 179.04  85.62   Male 
 163.79  72.28   Male 
 188.97  96.43   Male 
 165.34  75.22   Male 
 181.38  85.81   Male 
 181.99  83.89   Male 
 170.19  86.42   Male 
 176.14  82.47   Male 
 174.08  82.22   Male 
 184.42  100.31  Male 
 173.32  84.69   Male 
 180.69  86.77   Male 
 173.54  83.26   Male 
 179.26  96.63   Male 
 175.34  83.32   Male 
 173.40  84.49   Male 
 180.77  90.86   Male 
 178.62  90.26   Male 
 157.76  66.11   Male 
 175.65  81.07   Male 
 163.21  71.67   Male 
 176.55  87.34   Male 
 186.91  97.85   Male 
 186.45  94.90   Male 
 168.06  78.99   Male 
 182.53  89.98   Male 
 174.21  84.94   Male 
 169.22  75.57   Male 
 178.53  87.41   Male 
 178.82  86.54   Male 
 186.66  95.23   Male 
 163.47  79.40   Male 
 172.16  82.61   Male 
 182.48  91.68   Male 
 175.05  87.36   Male 
 172.86  79.93   Male 
 161.98  73.02   Male 
 169.90  86.67   Male 
 174.71  85.10   Male 
 172.22  71.81   Male 
 160.71  64.97   Male 
 171.14  84.66   Male 
 162.72  75.59   Male 
 188.05  98.78   Male 
 181.15  90.14   Male 
 178.84  93.58   Male 
 176.68  85.03   Male 
 158.36  63.13   Male 
 181.24  94.93   Male 
 180.01  90.48   Male 
 161.94  70.96   Male 
 169.38  81.31   Male 
 170.32  77.01   Male 
 184.76  86.30   Male 
 161.22  63.99   Male 
 180.77  83.92   Male 
 163.74  71.34   Male 
 168.68  80.34   Male 
 170.70  76.64   Male 
 180.98  93.13   Male 
 168.88  77.55   Male 
 182.18  91.73   Male 
 172.67  83.62   Male 
 171.66  82.02   Male 
 172.81  73.53   Male 
 165.01  74.86   Male 
 174.10  84.95   Male 
 172.60  81.04   Male 
 195.09  103.05  Male 
 167.04  74.03   Male 
 178.73  84.03   Male 
 173.51  84.41   Male 
 176.50  85.19   Male 
 181.60  87.48   Male 
 155.52  69.62   Male 
 177.86  89.46   Male 
 193.02  104.92  Male 
 166.98  66.21   Male 
 171.10  90.20   Male 
 178.82  92.31   Male 
 168.62  73.48   Male 
 172.36  86.94   Male 
 192.26  106.64  Male 
 156.11  61.46   Male 
 150.83  61.86   Male 
 168.64  84.38   Male 
 180.57  89.81   Male 
 176.72  87.29   Male 
 170.91  82.77   Male 
 187.00  102.17  Male 
 178.96  85.04   Male 
 165.44  62.88   Male 
 173.63  80.01   Male 
 164.71  71.53   Male 
 180.74  87.23   Male 
 159.55  69.61   Male 
 166.65  69.35   Male 
 185.33  91.89   Male 
 167.75  77.46   Male 
 178.67  93.53   Male 
 164.95  60.55   Male 
 167.32  79.14   Male 
 164.12  69.52   Male 
 170.14  78.76   Male 
 177.85  89.00   Male 
 165.37  67.62   Male 
 170.84  82.39   Male 
 182.83  86.63   Male 
 173.98  87.23   Male 
 180.21  91.63   Male 
 164.29  72.92   Male 
 175.46  79.09   Male 
 170.30  78.83   Male 
 170.52  80.72   Male 
 177.15  90.65   Male 
 174.99  81.95   Male 
 178.44  85.84   Male 
 158.26  67.77   Male 
 178.97  83.91   Male 
 161.84  63.23   Male 
 186.59  90.64   Male 
 181.99  90.27   Male 
 178.16  82.92   Male 
 169.27  70.64   Male 
 179.71  89.72   Male 
 173.11  87.60   Male 
 175.14  80.86   Male 
 180.65  87.89   Male 
 174.87  80.84   Male 
 181.19  83.68   Male 
 188.82  94.89   Male 
 176.10  81.16   Male 
 180.61  93.53   Male 
 181.62  93.37   Male 
 181.81  90.88   Male 
 178.68  88.13   Male 
 168.66  75.26   Male 
 189.28  91.59   Male 
 183.46  93.53   Male 
 185.69  93.99   Male 
 176.68  82.23   Male 
 184.55  100.63  Male 
 166.89  72.65   Male 
 172.75  79.37   Male 
 178.28  87.46   Male 
 179.93  96.93   Male 
 167.82  81.50   Male 
 169.06  70.13   Male 
 189.28  98.20   Male 
 161.88  73.57   Male 
 177.54  84.83   Male 
 192.66  103.07  Male 
 173.71  84.10   Male 
 180.36  94.13   Male 
 173.39  83.90   Male 
 183.88  97.81   Male 
 170.60  71.87   Male 
 176.22  88.20   Male 
 173.90  82.95   Male 
 173.82  88.94   Male 
 175.23  81.80   Male 
 179.37  84.10   Male 
 165.20  77.38   Male 
 185.48  93.10   Male 
 174.55  82.75   Male 
 175.07  90.73   Male 
 190.87  100.38  Male 
 160.41  54.08   Male 
 163.82  77.03   Male 
 175.69  82.46   Male 
 170.48  80.85   Male 
 164.02  80.14   Male 
 177.75  87.85   Male 
 170.92  70.17   Male 
 171.65  76.00   Male 
 177.88  90.11   Male 
 170.91  90.25   Male 
 172.00  79.44   Male 
 180.98  89.03   Male 
 180.29  86.68   Male 
 169.67  78.55   Male 
 168.61  78.34   Male 
 186.72  95.42   Male 
 176.21  83.42   Male 
 174.55  78.86   Male 
 181.71  94.02   Male 
 185.60  94.17   Male 
 176.54  84.97   Male 
 170.86  86.33   Male 
 175.30  90.12   Male 
 185.14  100.19  Male 
 179.61  91.64   Male 
 175.17  82.33   Male 
 179.00  90.96   Male 
 175.28  86.54   Male 
 168.77  73.90   Male 
 174.94  80.33   Male 
 173.79  81.75   Male 
 188.58  105.32  Male 
 175.44  90.15   Male 
 186.44  94.43   Male 
 178.50  84.23   Male 
 188.83  95.29   Male 
 171.97  89.31   Male 
 168.79  73.84   Male 
 175.40  92.63   Male 
 172.81  78.20   Male 
 174.66  94.91   Male 
 180.07  91.35   Male 
 180.00  91.39   Male 
 175.83  76.07   Male 
 173.84  86.54   Male 
 173.36  81.29   Male 
 183.46  92.24   Male 
 179.95  89.03   Male 
 174.72  85.24   Male 
 174.94  76.35   Male 
 169.53  77.40   Male 
 156.66  65.65   Male 
 160.86  62.65   Male 
 164.88  67.53   Male 
 185.33  92.60   Male 
 177.99  93.15   Male 
 167.68  76.69   Male 
 169.38  79.17   Male 
 158.50  65.55   Male 
 176.75  88.21   Male 
 185.64  104.62  Male 
 179.45  87.76   Male 
 183.83  90.42   Male 
 175.93  80.89   Male 
 168.16  76.02   Male 
 164.09  68.00   Male 
 173.66  74.79   Male 
 174.98  87.27   Male 
 165.24  79.07   Male 
 181.70  93.97   Male 
 185.57  88.92   Male 
 165.95  69.89   Male 
 177.29  82.28   Male 
 182.62  92.27   Male 
 177.53  88.22   Male 
 175.92  89.53   Male 
 174.17  87.35   Male 
 188.35  96.27   Male 
 171.46  85.72   Male 
 184.90  98.49   Male 
 175.03  83.73   Male 
 174.55  88.74   Male 
 173.51  77.00   Male 
 155.13  55.64   Male 
 176.72  75.19   Male 
 180.76  90.12   Male 
 182.29  82.57   Male 
 173.13  77.31   Male 
 164.82  71.31   Male 
 168.84  80.09   Male 
 170.62  74.84   Male 
 158.91  74.40   Male 
 177.93  80.09   Male 
 176.09  80.44   Male 
 166.62  66.36   Male 
 175.46  85.38   Male 
 164.78  73.61   Male 
 179.59  92.02   Male 
 161.91  66.29   Male 
 167.91  77.22   Male 
 163.99  74.78   Male 
 182.86  85.52   Male 
 185.61  92.43   Male 
 167.73  72.65   Male 
 179.84  87.05   Male 
 165.62  80.29   Male 
 168.26  73.32   Male 
 167.63  83.21   Male 
 171.49  71.71   Male 
 168.42  73.70   Male 
 153.08  57.35   Male 
 174.49  77.62   Male 
 169.50  82.31   Male 
 170.87  84.03   Male 
 169.06  74.81   Male 
 171.49  78.69   Male 
 175.64  82.88   Male 
 176.32  88.13   Male 
 181.91  94.48   Male 
 178.59  89.23   Male 
 173.72  89.70   Male 
 172.16  86.85   Male 
 179.04  78.93   Male 
 189.76  97.61   Male 
 170.47  84.84   Male 
 171.75  88.22   Male 
 175.44  87.73   Male 
 176.43  85.22   Male 
 166.42  80.86   Male 
 181.52  79.07   Male 
 171.26  80.04   Male 
 184.02  96.76   Male 
 183.10  87.45   Male 
 181.18  88.16   Male 
 175.97  78.58   Male 
 179.75  85.58   Male 
 166.14  65.04   Male 
 159.48  62.28   Male 
 173.43  83.19   Male 
 167.92  82.94   Male 
 175.39  86.86   Male 
 180.88  89.82   Male 
 171.69  78.83   Male 
 166.14  76.02   Male 
 181.03  94.84   Male 
 183.98  92.77   Male 
 179.98  90.69   Male 
 178.24  87.23   Male 
 183.19  91.11   Male 
 177.91  91.40   Male 
 178.43  85.10   Male 
 176.38  83.64   Male 
 173.86  87.00   Male 
 184.63  88.09   Male 
 178.23  94.23   Male 
 186.52  99.18   Male 
 177.53  90.76   Male 
 185.88  101.31  Male 
 173.76  83.51   Male 
 178.10  95.23   Male 
 174.19  89.08   Male 
 164.02  72.64   Male 
 164.88  72.20   Male 
 176.92  85.99   Male 
 176.74  90.37   Male 
 177.89  82.23   Male 
 170.62  81.03   Male 
 179.48  85.78   Male 
 172.72  82.15   Male 
 175.59  81.18   Male 
 172.85  78.55   Male 
 169.51  87.86   Male 
 178.92  88.39   Male 
 176.28  86.14   Male 
 177.67  85.40   Male 
 174.61  85.60   Male 
 165.66  70.36   Male 
 171.46  77.99   Male 
 164.71  70.04   Male 
 175.53  86.69   Male 
 175.15  82.63   Male 
 166.50  79.77   Male 
 167.01  76.04   Male 
 171.61  70.83   Male 
 164.66  66.65   Male 
 168.10  70.97   Male 
 180.78  87.85   Male 
 179.02  97.73   Male 
 172.67  81.37   Male 
 183.67  92.17   Male 
 190.03  105.31  Male 
 188.00  94.20   Male 
 178.40  83.57   Male 
 174.06  78.24   Male 
 166.08  71.14   Male 
 170.92  84.29   Male 
 167.37  79.48   Male 
 188.26  98.57   Male 
 173.96  87.86   Male 
 181.50  81.38   Male 
 175.88  79.47   Male 
 166.35  77.46   Male 
 169.71  80.20   Male 
 182.37  93.38   Male 
 172.91  77.87   Male 
 178.34  84.22   Male 
 195.18  96.02   Male 
 161.86  75.27   Male 
 160.59  78.02   Male 
 170.62  71.82   Male 
 175.13  82.44   Male 
 178.86  98.06   Male 
 178.05  80.12   Male 
 173.29  84.44   Male 
 165.28  79.23   Male 
 164.15  61.63   Male 
 173.67  86.59   Male 
 167.03  74.42   Male 
 182.75  94.42   Male 
 169.43  78.89   Male 
 173.43  83.82   Male 
 185.36  99.13   Male 
 173.05  79.37   Male 
 174.25  84.79   Male 
 166.42  72.53   Male 
 181.43  93.29   Male 
 188.32  99.34   Male 
 166.62  74.93   Male 
 185.51  89.19   Male 
 180.49  85.86   Male 
 166.78  77.08   Male 
 176.71  82.93   Male 
 191.16  103.15  Male 
 182.65  92.53   Male 
 186.80  97.21   Male 
 166.09  80.92   Male 
 172.45  80.81   Male 
 172.52  81.29   Male 
 169.31  83.07   Male 
 185.88  94.71   Male 
 178.12  87.11   Male 
 184.74  96.91   Male 
 175.18  79.62   Male 
 176.47  83.05   Male 
 157.94  69.29   Male 
 172.84  82.88   Male 
 166.61  77.65   Male 
 178.64  84.17   Male 
 184.16  92.80   Male 
 180.73  86.56   Male 
 172.73  88.32   Male 
 185.37  91.69   Male 
 172.00  82.70   Male 
 174.05  85.28   Male 
 168.53  77.86   Male 
 173.18  78.44   Male 
 182.57  95.71   Male 
 182.28  91.07   Male 
 180.73  95.26   Male 
 167.88  79.66   Male 
 179.87  84.62   Male 
 181.11  93.50   Male 
 177.31  84.66   Male 
 166.43  79.62   Male 
 174.14  86.66   Male 
 183.56  95.90   Male 
 161.49  64.48   Male 
 180.45  93.35   Male 
 166.82  73.99   Male 
 165.63  68.88   Male 
 164.69  64.73   Male 
 177.71  84.56   Male 
 171.14  77.10   Male 
 160.61  74.60   Male 
 178.75  81.77   Male 
 181.89  87.56   Male 
 170.40  80.01   Male 
 162.49  72.59   Male 
 171.64  81.82   Male 
 165.59  84.06   Male 
 182.33  93.05   Male 
 183.13  93.53   Male 
 183.83  95.32   Male 
 185.67  97.83   Male 
 177.57  82.35   Male 
 163.98  73.42   Male 
 178.68  89.65   Male 
 174.09  81.44   Male 
 172.19  84.41   Male 
 184.48  87.22   Male 
 170.68  81.27   Male 
 192.91  107.74  Male 
 162.45  69.23   Male 
 175.29  89.04   Male 
 165.01  78.24   Male 
 183.02  91.76   Male 
 170.12  87.90   Male 
 178.51  84.77   Male 
 170.67  81.51   Male 
 167.39  76.02   Male 
 187.19  105.54  Male 
 172.66  77.88   Male 
 166.70  81.63   Male 
 167.19  74.19   Male 
 182.16  86.62   Male 
 186.70  93.19   Male 
 162.64  66.84   Male 
 173.43  90.52   Male 
 188.82  99.95   Male 
 177.32  93.55   Male 
 181.40  94.89   Male 
 186.16  103.65  Male 
 183.10  93.15   Male 
 162.34  76.12   Male 
 183.51  87.76   Male 
 179.32  85.47   Male 
 180.00  97.50   Male 
 182.77  89.98   Male 
 173.11  80.80   Male 
 175.08  85.98   Male 
 168.40  81.72   Male 
 165.79  68.00   Male 
 173.95  82.04   Male 
 166.73  77.14   Male 
 174.93  81.10   Male 
 173.89  82.25   Male 
 176.08  88.13   Male 
 178.98  92.18   Male 
 184.57  99.36   Male 
 176.12  82.50   Male 
 174.17  84.34   Male 
 181.91  91.46   Male 
 175.02  79.57   Male 
 184.57  85.44   Male 
 181.31  98.58   Male 
 178.51  95.95   Male 
 179.60  89.37   Male 
 174.04  84.68   Male 
 156.82  63.50   Male 
 174.68  85.06   Male 
 186.86  93.13   Male 
 169.06  81.28   Male 
 178.59  94.56   Male 
 184.31  96.04   Male 
 187.17  103.60  Male 
 173.08  77.46   Male 
 173.88  84.45   Male 
 187.55  104.01  Male 
 169.34  80.22   Male 
 188.98  109.27  Male 
 172.13  78.31   Male 
 162.74  70.45   Male 
 169.25  77.27   Male 
 176.23  88.32   Male 
 177.81  86.21   Male 
 189.47  103.00  Male 
 173.89  79.65   Male 
 176.74  84.82   Male 
 170.30  83.02   Male 
 180.91  88.41   Male 
 170.37  75.87   Male 
 185.72  94.59   Male 
 168.82  77.08   Male 
 172.18  74.53   Male 
 178.69  88.88   Male 
 180.66  93.26   Male 
 183.64  96.17   Male 
 175.15  87.90   Male 
 170.54  74.90   Male 
 177.72  86.09   Male 
 174.17  85.77   Male 
 172.96  77.07   Male 
 192.75  101.65  Male 
 182.86  95.70   Male 
 173.88  84.14   Male 
 184.07  94.46   Male 
 172.05  75.44   Male 
 177.89  79.06   Male 
 183.37  98.05   Male 
 176.77  85.20   Male 
 180.47  91.04   Male 
 179.86  82.34   Male 
 172.88  85.88   Male 
 186.41  92.30   Male 
 191.37  99.11   Male 
 183.52  93.08   Male 
 168.09  80.04   Male 
 156.66  70.95   Male 
 182.61  90.63   Male 
 158.69  67.53   Male 
 172.63  84.63   Male 
 177.02  91.37   Male 
 159.89  68.33   Male 
 181.25  89.56   Male 
 171.02  85.13   Male 
 172.16  87.17   Male 
 175.67  79.50   Male 
 174.91  91.52   Male 
 170.37  92.29   Male 
 170.95  84.96   Male 
 171.51  79.09   Male 
 174.16  81.54   Male 
 181.78  89.81   Male 
 186.00  95.49   Male 
 176.38  76.87   Male 
 181.92  99.93   Male 
 167.05  77.73   Male 
 184.77  94.50   Male 
 170.77  80.76   Male 
 180.03  87.23   Male 
 177.71  85.72   Male 
 167.32  80.82   Male 
 179.98  83.67   Male 
 181.85  89.74   Male 
 177.93  83.82   Male 
 171.45  79.76   Male 
 165.48  63.72   Male 
 175.32  85.07   Male 
 179.89  83.65   Male 
 179.98  86.53   Male 
 172.86  80.29   Male 
 177.39  84.48   Male 
 161.27  72.78   Male 
 169.24  74.40   Male 
 180.05  87.02   Male 
 171.09  82.26   Male 
 178.92  102.40  Male 
 176.35  89.00   Male 
 174.87  84.82   Male 
 181.18  89.17   Male 
 191.22  99.37   Male 
 173.52  79.02   Male 
 169.62  71.98   Male 
 179.25  84.34   Male 
 170.16  72.45   Male 
 171.72  81.13   Male 
 184.86  91.24   Male 
 183.79  79.44   Male 
 179.43  86.08   Male 
 174.15  86.33   Male 
 173.07  87.33   Male 
 161.02  61.98   Male 
 161.73  73.28   Male 
 176.73  88.58   Male 
 175.52  88.25   Male 
 180.25  80.98   Male 
 178.71  88.95   Male 
 175.88  81.35   Male 
 175.09  85.09   Male 
 183.95  92.84   Male 
 173.82  88.26   Male 
 181.85  89.19   Male 
 185.34  90.93   Male 
 174.55  84.55   Male 
 179.32  90.87   Male 
 179.18  95.11   Male 
 155.29  57.06   Male 
 179.88  92.78   Male 
 172.31  87.24   Male 
 183.78  101.86  Male 
 178.02  90.11   Male 
 166.41  73.80   Male 
 176.20  84.96   Male 
 178.90  85.60   Male 
 175.67  90.98   Male 
 175.47  88.11   Male 
 166.69  85.41   Male 
 178.45  79.84   Male 
 188.63  99.10   Male 
 186.51  101.22  Male 
 175.14  81.85   Male 
 176.05  86.81   Male 
 182.80  95.46   Male 
 175.93  89.06   Male 
 176.08  93.46   Male 
 164.01  75.94   Male 
 176.80  85.05   Male 
 182.82  92.10   Male 
 181.31  93.22   Male 
 175.04  84.68   Male 
 179.44  94.13   Male 
 181.84  91.43   Male 
 182.53  92.02   Male 
 162.94  69.79   Male 
 172.93  73.70   Male 
 180.82  87.51   Male 
 173.38  84.49   Male 
 173.11  81.29   Male 
 168.33  72.11   Male 
 164.50  80.37   Male 
 164.07  73.30   Male 
 171.21  72.00   Male 
 183.18  83.76   Male 
 173.09  75.87   Male 
 176.66  84.76   Male 
 182.38  88.98   Male 
 172.90  78.32   Male 
 174.00  93.37   Male 
 175.87  87.12   Male 
 159.53  63.18   Male 
 162.02  76.68   Male 
 181.51  85.79   Male 
 178.71  91.43   Male 
 178.92  88.03   Male 
 173.70  76.26   Male 
 180.21  84.34   Male 
 180.61  93.65   Male 
 178.14  84.40   Male 
 154.78  63.56   Male 
 182.12  90.68   Male 
 180.75  89.46   Male 
 180.66  94.14   Male 
 178.95  82.93   Male 
 183.80  97.98   Male 
 172.48  76.07   Male 
 172.02  81.66   Male 
 182.31  86.35   Male 
 184.90  89.12   Male 
 178.83  85.53   Male 
 185.78  98.52   Male 
 178.91  89.42   Male 
 174.05  80.14   Male 
 158.74  65.52   Male 
 176.09  99.28   Male 
 182.67  92.45   Male 
 183.04  93.40   Male 
 184.68  92.68   Male 
 172.45  80.87   Male 
 177.53  90.76   Male 
 173.53  78.81   Male 
 182.13  92.06   Male 
 166.47  66.17   Male 
 164.65  75.34   Male 
 174.47  90.84   Male 
 191.58  100.76  Male 
 179.31  98.70   Male 
 180.36  88.54   Male 
 171.10  80.80   Male 
 170.60  84.51   Male 
 184.37  92.67   Male 
 172.01  77.88   Male 
 182.31  90.76   Male 
 154.78  69.09   Male 
 173.42  82.29   Male 
 174.37  79.83   Male 
 172.31  84.23   Male 
 183.88  93.73   Male 
 176.17  84.99   Male 
 176.55  90.81   Male 
 170.10  81.92   Male 
 172.87  85.16   Male 
 187.57  93.19   Male 
 178.89  90.31   Male 
 173.64  85.23   Male 
 190.90  113.52  Male 
 167.94  83.51   Male 
 172.15  84.88   Male 
 153.08  60.29   Male 
 179.78  87.87   Male 
 165.40  75.21   Male 
 168.19  81.89   Male 
 175.30  86.99   Male 
 170.55  84.26   Male 
 176.47  94.87   Male 
 177.14  83.30   Male 
 173.49  92.17   Male 
 180.47  86.62   Male 
 172.63  86.61   Male 
 167.07  77.20   Male 
 179.19  88.52   Male 
 174.89  89.22   Male 
 171.75  75.26   Male 
 161.96  71.43   Male 
 177.08  91.37   Male 
 176.68  85.37   Male 
 177.82  83.47   Male 
 173.00  74.24   Male 
 183.12  93.94   Male 
 185.61  95.74   Male 
 187.72  93.71   Male 
 170.19  77.79   Male 
 166.98  75.57   Male 
 162.21  71.39   Male 
 172.17  86.13   Male 
 172.80  82.88   Male 
 168.98  74.71   Male 
 176.17  91.13   Male 
 167.33  79.05   Male 
 173.63  88.19   Male 
 191.86  96.15   Male 
 172.22  84.94   Male 
 172.38  79.64   Male 
 168.91  73.75   Male 
 164.98  73.88   Male 
 176.16  81.87   Male 
 172.57  83.90   Male 
 171.32  77.33   Male 
 176.88  86.28   Male 
 184.01  94.93   Male 
 171.35  82.83   Male 
 177.67  89.10   Male 
 182.07  97.90   Male 
 165.07  76.83   Male 
 152.95  66.65   Male 
 181.39  87.33   Male 
 175.04  91.94   Male 
 186.97  95.90   Male 
 174.47  82.06   Male 
 188.77  95.26   Male 
 171.07  79.20   Male 
 173.64  85.81   Male 
 177.00  85.33   Male 
 174.86  69.60   Male 
 169.04  81.22   Male 
 175.24  84.37   Male 
 170.99  80.76   Male 
 165.00  74.51   Male 
 181.26  96.41   Male 
 174.62  79.21   Male 
 177.58  89.08   Male 
 187.89  98.35   Male 
 175.43  83.26   Male 
 174.62  88.49   Male 
 172.65  75.42   Male 
 167.15  81.17   Male 
 164.03  71.16   Male 
 178.97  87.04   Male 
 181.18  89.99   Male 
 180.26  83.08   Male 
 165.71  71.94   Male 
 176.53  84.62   Male 
 178.29  89.86   Male 
 173.99  83.75   Male 
 175.75  75.40   Male 
 179.23  86.03   Male 
 176.34  90.40   Male 
 177.24  86.85   Male 
 171.38  82.34   Male 
 163.66  75.59   Male 
 169.93  87.08   Male 
 178.18  90.77   Male 
 169.39  77.42   Male 
 156.49  61.98   Male 
 173.13  88.06   Male 
 175.82  99.01   Male 
 177.97  88.82   Male 
 177.50  82.39   Male 
 175.35  82.00   Male 
 179.62  93.22   Male 
 175.47  83.18   Male 
 173.77  83.45   Male 
 178.06  87.07   Male 
 183.38  87.89   Male 
 181.96  91.03   Male 
 174.36  80.91   Male 
 168.60  74.28   Male 
 175.44  93.89   Male 
 174.90  84.15   Male 
 183.62  97.01   Male 
 166.34  78.22   Male 
 179.42  95.60   Male 
 182.78  95.14   Male 
 180.48  97.62   Male 
 177.24  87.06   Male 
 176.36  90.80   Male 
 183.67  90.59   Male 
 167.16  86.88   Male 
 167.42  76.06   Male 
 179.44  92.91   Male 
 165.69  75.91   Male 
 178.30  97.05   Male 
 162.73  66.76   Male 
 169.72  80.80   Male 
 188.25  109.23  Male 
 175.26  95.75   Male 
 177.79  89.12   Male 
 171.37  77.32   Male 
 189.09  96.92   Male 
 178.10  81.74   Male 
 174.72  81.60   Male 
 172.03  80.86   Male 
 179.93  91.33   Male 
 178.65  86.35   Male 
 176.47  86.97   Male 
 180.26  88.07   Male 
 162.93  72.40   Male 
 179.49  91.52   Male 
 176.51  84.21   Male 
 173.96  82.69   Male 
 170.01  80.55   Male 
 169.82  81.79   Male 
 177.45  83.36   Male 
 169.41  71.53   Male 
 179.24  93.10   Male 
 163.39  74.37   Male 
 165.08  65.56   Male 
 173.05  80.68   Male 
 182.76  94.19   Male 
 174.58  83.68   Male 
 180.24  85.59   Male 
 180.08  87.73   Male 
 182.46  94.65   Male 
 166.91  73.60   Male 
 173.97  87.74   Male 
 178.11  82.73   Male 
 169.84  75.46   Male 
 184.01  92.06   Male 
 180.07  88.29   Male 
 173.51  77.69   Male 
 181.85  91.27   Male 
 174.95  87.23   Male 
 176.16  88.19   Male 
 177.89  90.48   Male 
 174.43  84.41   Male 
 168.83  81.98   Male 
 178.56  96.81   Male 
 183.77  91.57   Male 
 178.77  86.04   Male 
 165.13  71.48   Male 
 173.12  80.27   Male 
 177.61  93.91   Male 
 186.52  94.73   Male 
 161.85  71.10   Male 
 158.14  58.64   Male 
 183.41  91.65   Male 
 188.58  100.79  Male 
 178.09  98.39   Male 
 183.39  91.55   Male 
 172.96  79.44   Male 
 172.82  84.38   Male 
 181.41  85.70   Male 
 185.10  99.33   Male 
 176.89  87.50   Male 
 171.92  85.36   Male 
 171.15  81.67   Male 
 161.08  68.42   Male 
 165.65  79.33   Male 
 176.44  87.52   Male 
 175.08  84.71   Male 
 175.81  85.30   Male 
 175.11  78.18   Male 
 171.33  88.51   Male 
 166.06  69.07   Male 
 176.88  78.98   Male 
 164.57  71.20   Male 
 174.91  87.09   Male 
 170.39  82.54   Male 
 170.28  76.15   Male 
 170.93  86.08   Male 
 179.19  88.08   Male 
 166.13  79.89   Male 
 170.46  72.25   Male 
 169.83  78.70   Male 
 182.77  93.23   Male 
 162.66  73.95   Male 
 156.53  67.06   Male 
 180.24  91.66   Male 
 169.96  75.69   Male 
 175.82  76.43   Male 
 171.13  85.61   Male 
 181.71  96.07   Male 
 182.60  92.47   Male 
 186.97  98.14   Male 
 162.80  73.38   Male 
 180.25  88.44   Male 
 178.51  92.27   Male 
 171.31  77.72   Male 
 176.46  84.86   Male 
 174.61  86.07   Male 
 180.09  90.91   Male 
 169.34  71.42   Male 
 172.18  78.75   Male 
 173.88  83.23   Male 
 176.56  87.63   Male 
 177.21  85.64   Male 
 168.88  79.82   Male 
 184.73  99.38   Male 
 181.59  86.16   Male 
 181.54  89.83   Male 
 164.18  74.86   Male 
 177.01  84.52   Male 
 177.81  85.13   Male 
 170.26  71.41   Male 
 177.51  84.23   Male 
 166.01  71.67   Male 
 163.69  62.63   Male 
 173.45  82.27   Male 
 177.64  80.45   Male 
 173.69  86.89   Male 
 171.48  82.95   Male 
 182.56  87.59   Male 
 182.98  82.22   Male 
 174.47  80.96   Male 
 174.47  84.95   Male 
 171.60  87.51   Male 
 176.57  85.91   Male 
 183.40  88.38   Male 
 181.12  89.33   Male 
 176.87  79.54   Male 
 175.78  89.01   Male 
 170.67  84.86   Male 
 183.31  90.27   Male 
 176.86  93.43   Male 
 172.47  83.54   Male 
 164.51  72.14   Male 
 175.33  81.95   Male 
 176.23  87.42   Male 
 160.05  73.78   Male 
 177.23  89.63   Male 
 178.38  88.50   Male 
