 height   mass  gender
 158.82 :53.36 :Female
 153.23 :56.33 :Female
 168.11 :71.51 :Female
 169.80 :69.88 :Female
 166.59 :57.14 :Female
 156.74 :52.09 :Female
 152.50 :52.39 :Female
 166.95 :65.33 :Female
 166.68 :60.66 :Female
 152.47 :46.89 :Female
 162.06 :57.96 :Female
 146.78 :48.46 :Female
 160.12 :54.41 :Female
 154.16 :40.90 :Female
 155.31 :47.79 :Female
 151.95 :55.40 :Female
 162.19 :66.13 :Female
 166.27 :67.41 :Female
 161.01 :67.84 :Female
 162.14 :60.95 :Female
 159.27 :63.13 :Female
 158.49 :59.12 :Female
 166.08 :66.25 :Female
 162.46 :67.23 :Female
 161.96 :61.78 :Female
 159.86 :65.52 :Female
 165.99 :62.32 :Female
 158.89 :48.86 :Female
 169.47 :67.31 :Female
 158.76 :65.61 :Female
 152.64 :47.35 :Female
 168.41 :73.36 :Female
 168.76 :66.06 :Female
 162.44 :63.86 :Female
 153.03 :47.60 :Female
 160.10 :55.35 :Female
 154.87 :47.55 :Female
 160.84 :58.87 :Female
 166.34 :55.03 :Female
 155.97 :56.69 :Female
 159.43 :60.41 :Female
 152.88 :52.42 :Female
 165.12 :68.50 :Female
 178.36 :79.71 :Female
 159.20 :61.90 :Female
 154.70 :58.51 :Female
 154.33 :51.84 :Female
 161.89 :59.08 :Female
 161.42 :62.23 :Female
 158.84 :56.95 :Female
 166.53 :74.63 :Female
 148.99 :49.89 :Female
 171.50 :74.15 :Female
 167.82 :69.12 :Female
 161.48 :59.15 :Female
 168.03 :68.43 :Female
 163.11 :66.13 :Female
 167.68 :65.10 :Female
 159.93 :60.97 :Female
 157.50 :57.61 :Female
 151.25 :45.04 :Female
 166.33 :63.03 :Female
 170.07 :74.42 :Female
 163.45 :58.81 :Female
 165.08 :68.89 :Female
 161.62 :76.38 :Female
 158.24 :61.88 :Female
 162.61 :64.03 :Female
 149.12 :43.83 :Female
 170.58 :68.44 :Female
 145.68 :32.99 :Female
 162.01 :57.89 :Female
 161.20 :57.30 :Female
 151.82 :50.27 :Female
 173.44 :71.90 :Female
 164.79 :66.52 :Female
 160.91 :60.81 :Female
 168.69 :72.77 :Female
 168.27 :70.23 :Female
 149.98 :47.79 :Female
 168.44 :74.14 :Female
 158.78 :60.67 :Female
 176.32 :77.38 :Female
 162.16 :58.86 :Female
 174.85 :73.31 :Female
 166.72 :60.51 :Female
 158.63 :55.90 :Female
 165.16 :63.18 :Female
 156.41 :55.58 :Female
 167.07 :60.77 :Female
 166.70 :71.58 :Female
 152.77 :50.43 :Female
 153.04 :56.91 :Female
 169.41 :75.48 :Female
 151.79 :54.29 :Female
 171.86 :73.45 :Female
 158.78 :63.24 :Female
 150.65 :47.12 :Female
 167.59 :72.89 :Female
 170.74 :76.56 :Female
 160.65 :62.65 :Female
 158.90 :61.75 :Female
 163.60 :63.31 :Female
 158.70 :55.60 :Female
 165.52 :71.15 :Female
 157.47 :67.08 :Female
 162.77 :57.98 :Female
 165.63 :63.76 :Female
 165.34 :54.80 :Female
 160.86 :65.91 :Female
 150.92 :56.42 :Female
 155.98 :57.36 :Female
 160.30 :60.48 :Female
 169.00 :62.43 :Female
 156.04 :59.60 :Female
 165.69 :72.90 :Female
 159.86 :61.49 :Female
 148.99 :51.65 :Female
 162.68 :65.84 :Female
 157.28 :59.37 :Female
 155.53 :56.43 :Female
 164.32 :61.47 :Female
 158.66 :57.73 :Female
 163.85 :64.20 :Female
 169.96 :65.65 :Female
 157.74 :65.96 :Female
 170.87 :62.42 :Female
 166.90 :70.78 :Female
 164.67 :71.16 :Female
 147.40 :42.08 :Female
 164.38 :66.37 :Female
 155.46 :57.68 :Female
 165.28 :64.69 :Female
 148.63 :52.60 :Female
 169.48 :74.60 :Female
 171.01 :73.00 :Female
 149.96 :49.02 :Female
 178.69 :91.72 :Female
 167.29 :64.84 :Female
 161.00 :63.12 :Female
 166.72 :73.74 :Female
 159.09 :55.32 :Female
 161.79 :59.19 :Female
 159.44 :64.31 :Female
 168.87 :62.86 :Female
 167.28 :73.42 :Female
 171.66 :81.19 :Female
 147.67 :52.45 :Female
 154.24 :52.71 :Female
 165.45 :69.57 :Female
 170.57 :67.58 :Female
 157.23 :59.42 :Female
 165.28 :62.42 :Female
 162.33 :59.66 :Female
 158.14 :58.25 :Female
 163.60 :61.10 :Female
 165.77 :70.84 :Female
 170.71 :69.01 :Female
 156.95 :61.51 :Female
 170.29 :69.73 :Female
 160.29 :61.95 :Female
 163.09 :65.37 :Female
 162.03 :58.66 :Female
 158.54 :59.57 :Female
 156.45 :53.59 :Female
 164.20 :67.43 :Female
 169.16 :59.41 :Female
 164.23 :64.35 :Female
 162.20 :69.95 :Female
 154.65 :63.12 :Female
 158.95 :58.58 :Female
 153.92 :47.55 :Female
 152.80 :49.04 :Female
 155.31 :50.56 :Female
 156.19 :52.45 :Female
 158.76 :58.59 :Female
 161.90 :66.59 :Female
 154.32 :44.84 :Female
 160.86 :55.31 :Female
 166.03 :70.79 :Female
 161.86 :73.49 :Female
 162.26 :62.31 :Female
 169.39 :72.68 :Female
 156.45 :49.64 :Female
 151.86 :49.81 :Female
 164.19 :57.29 :Female
 162.96 :62.95 :Female
 172.24 :66.33 :Female
 163.83 :70.85 :Female
 166.09 :63.09 :Female
 174.41 :72.75 :Female
 170.58 :73.74 :Female
 169.41 :65.14 :Female
 167.23 :65.22 :Female
 147.31 :43.50 :Female
 155.18 :52.26 :Female
 169.44 :74.80 :Female
 163.13 :56.59 :Female
 168.33 :64.83 :Female
 151.88 :53.86 :Female
 156.39 :46.86 :Female
 163.79 :60.30 :Female
 156.22 :55.46 :Female
 158.53 :64.67 :Female
 159.77 :68.73 :Female
 160.58 :56.72 :Female
 173.43 :75.89 :Female
 159.63 :59.47 :Female
 171.23 :72.37 :Female
 166.46 :67.24 :Female
 154.83 :47.48 :Female
 165.22 :65.70 :Female
 146.56 :41.82 :Female
 157.63 :62.72 :Female
 172.99 :74.60 :Female
 169.01 :65.15 :Female
 160.11 :65.29 :Female
 172.16 :74.02 :Female
 154.65 :58.29 :Female
 169.78 :72.58 :Female
 165.29 :64.94 :Female
 168.54 :71.10 :Female
 164.19 :63.98 :Female
 155.84 :61.82 :Female
 158.47 :56.98 :Female
 166.83 :71.41 :Female
 157.48 :64.95 :Female
 156.98 :62.31 :Female
 160.11 :57.89 :Female
 170.51 :66.47 :Female
 151.87 :58.17 :Female
 165.20 :62.80 :Female
 157.07 :52.79 :Female
 159.94 :56.59 :Female
 158.20 :59.14 :Female
 162.06 :65.74 :Female
 159.68 :62.78 :Female
 167.53 :69.59 :Female
 173.45 :67.96 :Female
 169.40 :68.85 :Female
 155.22 :53.87 :Female
 168.34 :63.88 :Female
 161.84 :65.76 :Female
 150.97 :47.02 :Female
 168.02 :66.34 :Female
 149.06 :46.19 :Female
 169.12 :70.70 :Female
 169.24 :64.80 :Female
 160.48 :59.77 :Female
 167.32 :57.18 :Female
 158.44 :52.41 :Female
 171.27 :76.61 :Female
 159.48 :54.43 :Female
 172.87 :79.93 :Female
 169.56 :62.42 :Female
 167.41 :62.45 :Female
 166.10 :66.54 :Female
 155.55 :61.56 :Female
 163.83 :59.99 :Female
 163.38 :58.30 :Female
 159.92 :62.87 :Female
 161.76 :58.51 :Female
 165.88 :71.84 :Female
 164.66 :68.04 :Female
 143.60 :44.33 :Female
 144.72 :40.97 :Female
 175.44 :71.83 :Female
 162.19 :62.74 :Female
 161.76 :64.24 :Female
 155.05 :51.65 :Female
 168.45 :72.12 :Female
 151.99 :49.03 :Female
 166.78 :65.28 :Female
 156.20 :66.10 :Female
 151.47 :50.55 :Female
 155.82 :51.86 :Female
 162.17 :69.50 :Female
 165.55 :65.55 :Female
 167.17 :50.11 :Female
 152.47 :39.47 :Female
 174.82 :74.12 :Female
 158.89 :65.44 :Female
 156.79 :53.23 :Female
 164.36 :62.47 :Female
 166.79 :63.32 :Female
 168.86 :72.47 :Female
 157.99 :58.89 :Female
 156.22 :52.98 :Female
 156.54 :59.65 :Female
 159.31 :61.74 :Female
 161.50 :58.15 :Female
 154.32 :62.50 :Female
 167.94 :72.67 :Female
 165.71 :66.32 :Female
 164.14 :62.61 :Female
 164.17 :60.58 :Female
 163.85 :61.82 :Female
 170.74 :78.09 :Female
 162.01 :67.73 :Female
 156.34 :57.63 :Female
 161.88 :64.94 :Female
 155.45 :52.56 :Female
 159.37 :62.84 :Female
 169.03 :71.24 :Female
 159.73 :58.21 :Female
 156.42 :63.76 :Female
 161.34 :62.57 :Female
 156.46 :52.00 :Female
 159.75 :54.70 :Female
 163.00 :61.28 :Female
 158.58 :59.64 :Female
 167.53 :69.47 :Female
 165.69 :69.37 :Female
 147.98 :47.56 :Female
 152.47 :57.35 :Female
 162.07 :62.65 :Female
 153.85 :61.26 :Female
 163.70 :63.53 :Female
 153.52 :56.11 :Female
 156.23 :52.64 :Female
 165.18 :71.13 :Female
 163.35 :64.77 :Female
 167.68 :69.97 :Female
 166.88 :72.94 :Female
 167.24 :73.37 :Female
 160.99 :60.12 :Female
 174.83 :73.92 :Female
 161.90 :59.83 :Female
 162.54 :64.69 :Female
 142.19 :38.74 :Female
 175.20 :81.01 :Female
 155.15 :53.85 :Female
 167.59 :68.25 :Female
 165.08 :68.21 :Female
 156.98 :56.79 :Female
 159.97 :55.02 :Female
 159.45 :60.70 :Female
 157.71 :62.87 :Female
 165.01 :66.83 :Female
 169.14 :66.92 :Female
 164.84 :71.75 :Female
 150.48 :49.30 :Female
 160.98 :57.39 :Female
 164.56 :62.94 :Female
 167.80 :77.98 :Female
 165.23 :68.07 :Female
 168.70 :67.22 :Female
 155.14 :57.64 :Female
 164.83 :60.71 :Female
 157.80 :62.03 :Female
 179.71 :87.34 :Female
 164.39 :67.81 :Female
 160.76 :60.45 :Female
 176.17 :81.38 :Female
 157.18 :60.67 :Female
 154.82 :54.44 :Female
 166.33 :61.35 :Female
 167.94 :62.41 :Female
 164.33 :73.82 :Female
 173.07 :79.20 :Female
 156.28 :52.08 :Female
 162.96 :57.54 :Female
 168.16 :68.49 :Female
 172.64 :76.27 :Female
 166.79 :58.80 :Female
 161.44 :67.33 :Female
 157.11 :53.87 :Female
 158.79 :59.91 :Female
 152.08 :59.50 :Female
 164.48 :63.74 :Female
 161.37 :59.61 :Female
 166.68 :68.70 :Female
 163.44 :61.06 :Female
 165.74 :61.36 :Female
 150.74 :51.44 :Female
 170.40 :65.03 :Female
 164.55 :56.90 :Female
 161.82 :60.21 :Female
 163.76 :58.14 :Female
 154.01 :54.71 :Female
 175.19 :75.27 :Female
 155.42 :50.91 :Female
 153.93 :60.47 :Female
 157.15 :56.71 :Female
 166.79 :63.37 :Female
 151.80 :48.17 :Female
 169.86 :68.30 :Female
 154.08 :51.74 :Female
 156.99 :55.03 :Female
 158.86 :64.62 :Female
 154.90 :54.44 :Female
 170.27 :68.39 :Female
 165.37 :67.89 :Female
 154.91 :51.53 :Female
 164.51 :64.76 :Female
 169.99 :73.79 :Female
 155.30 :57.80 :Female
 167.55 :61.56 :Female
 156.12 :65.50 :Female
 146.66 :42.47 :Female
 159.27 :64.50 :Female
 154.23 :55.88 :Female
 159.49 :59.97 :Female
 167.64 :72.08 :Female
 167.25 :66.65 :Female
 167.50 :68.01 :Female
 166.15 :56.14 :Female
 169.59 :71.20 :Female
 144.85 :45.90 :Female
 154.29 :55.64 :Female
 160.79 :54.90 :Female
 157.95 :59.98 :Female
 165.96 :59.87 :Female
 159.89 :64.55 :Female
 150.89 :50.73 :Female
 160.87 :68.89 :Female
 169.68 :66.96 :Female
 148.21 :49.94 :Female
 164.98 :69.39 :Female
 152.56 :46.67 :Female
 168.51 :73.17 :Female
 170.87 :65.32 :Female
 167.63 :68.28 :Female
 169.65 :58.69 :Female
 166.48 :67.12 :Female
 170.63 :75.56 :Female
 149.23 :48.46 :Female
 157.88 :59.86 :Female
 160.24 :56.61 :Female
 166.23 :62.21 :Female
 160.46 :64.74 :Female
 160.95 :70.10 :Female
 158.19 :50.54 :Female
 151.17 :49.62 :Female
 174.10 :67.50 :Female
 159.91 :59.37 :Female
 158.38 :58.74 :Female
 161.66 :66.75 :Female
 173.38 :78.98 :Female
 163.00 :56.98 :Female
 164.54 :62.55 :Female
 160.36 :55.12 :Female
 155.13 :54.66 :Female
 152.15 :52.84 :Female
 161.56 :66.49 :Female
 157.35 :56.53 :Female
 168.38 :63.64 :Female
 157.94 :61.66 :Female
 153.53 :52.35 :Female
 157.26 :56.22 :Female
 169.23 :67.95 :Female
 150.02 :56.21 :Female
 164.75 :62.80 :Female
 162.80 :60.63 :Female
 155.22 :55.96 :Female
 162.83 :62.92 :Female
 160.08 :60.77 :Female
 155.65 :60.11 :Female
 151.64 :50.41 :Female
 165.84 :64.31 :Female
 159.69 :63.63 :Female
 159.78 :65.34 :Female
 159.94 :57.23 :Female
 172.58 :73.14 :Female
 165.65 :68.32 :Female
 169.61 :73.52 :Female
 167.02 :69.06 :Female
 156.65 :63.50 :Female
 159.33 :54.60 :Female
 165.53 :61.55 :Female
 157.04 :57.57 :Female
 164.61 :70.79 :Female
 162.56 :70.57 :Female
 173.23 :74.20 :Female
 166.67 :68.71 :Female
 164.19 :70.44 :Female
 154.06 :55.82 :Female
 154.27 :54.84 :Female
 166.10 :64.86 :Female
 168.28 :56.24 :Female
 156.15 :55.05 :Female
 163.82 :67.76 :Female
 145.73 :51.79 :Female
 157.62 :56.75 :Female
 153.60 :50.24 :Female
 153.53 :61.48 :Female
 177.47 :80.72 :Female
 167.21 :60.24 :Female
 149.98 :50.66 :Female
 172.82 :77.33 :Female
 160.92 :64.36 :Female
 166.65 :68.56 :Female
 151.23 :54.99 :Female
 154.83 :43.40 :Female
 160.48 :64.07 :Female
 159.10 :46.65 :Female
 157.68 :62.90 :Female
 152.48 :44.30 :Female
 150.11 :50.13 :Female
 168.08 :62.03 :Female
 170.35 :77.49 :Female
 162.22 :58.27 :Female
 175.35 :74.31 :Female
 157.34 :51.54 :Female
